* Measurement data measured by REW V5.30.9
* Source: B to A at 200 Hz Filtered
* Format: 
* Dated: Mar 12, 2024 9:59:19 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic B to A at 200 Hz A = Antdroid IE v1.3 B = Harman2019_IE B was scaled by 0.1 dB  PK       Fc   20.00 Hz  Gain   3.00 dB  Q  0.600 PK       Fc    1500 Hz  Gain  -0.50 dB  Q  1.000 PK       Fc    3709 Hz  Gain  -1.00 dB  Q  0.700
* Measurement: Bassdroid
* Smoothing: None
* Frequency Step: 0.24999999 Hz
* Start Frequency: 20.187378 Hz
*
* Freq(Hz) SPL(dB)
16641.186387 71.502
16641.436387 71.502
16641.686387 71.502
16641.936387 71.502
16642.186387 71.502
16642.436387 71.502
16642.686387 71.502
16642.936387 71.502
16643.186387 71.502
16643.436387 71.502
16643.686387 71.502
16643.936387 71.502
16644.186387 71.502
16644.436387 71.502
16644.686387 71.502
16644.936387 71.502
16645.186387 71.502
16645.436387 71.502
16645.686387 71.502
16645.936387 71.502
16646.186387 71.502
16646.436387 71.502
16646.686387 71.502
16646.936387 71.502
16647.186387 71.502
16647.436387 71.501
16647.686387 71.501
16647.936387 71.501
16648.186387 71.501
16648.436387 71.501
16648.686387 71.501
16648.936387 71.501
16649.186387 71.501
16649.436387 71.501
16649.686387 71.501
16649.936387 71.501
16650.186387 71.501
16650.436387 71.501
16650.686387 71.501
16650.936387 71.501
16651.186387 71.501
16651.436387 71.501
16651.686387 71.501
16651.936387 71.501
16652.186387 71.501
16652.436387 71.501
16652.686387 71.501
16652.936387 71.501
16653.186387 71.501
16653.436387 71.501
16653.686386 71.501
16653.936386 71.501
16654.186386 71.501
16654.436386 71.500
16654.686386 71.500
16654.936386 71.500
16655.186386 71.500
16655.436386 71.500
16655.686386 71.500
16655.936386 71.500
16656.186386 71.500
16656.436386 71.500
16656.686386 71.500
16656.936386 71.500
16657.186386 71.500
16657.436386 71.500
16657.686386 71.500
16657.936386 71.500
16658.186386 71.500
16658.436386 71.500
16658.686386 71.500
16658.936386 71.500
16659.186386 71.500
16659.436386 71.500
16659.686386 71.500
16659.936386 71.500
16660.186386 71.500
16660.436386 71.500
16660.686386 71.500
16660.936386 71.500
16661.186386 71.500
16661.436386 71.500
16661.686386 71.499
16661.936386 71.499
16662.186386 71.499
16662.436386 71.499
16662.686386 71.499
16662.936386 71.499
16663.186386 71.499
16663.436386 71.499
16663.686386 71.499
16663.936386 71.499
16664.186386 71.499
16664.436386 71.499
16664.686386 71.499
16664.936386 71.499
16665.186386 71.499
16665.436386 71.499
16665.686386 71.499
16665.936386 71.499
16666.186386 71.499
16666.436386 71.499
16666.686386 71.499
16666.936386 71.499
16667.186386 71.499
16667.436386 71.499
16667.686386 71.499
16667.936386 71.499
16668.186386 71.499
16668.436386 71.499
16668.686386 71.499
16668.936386 71.498
16669.186386 71.498
16669.436386 71.498
16669.686386 71.498
16669.936386 71.498
16670.186386 71.498
16670.436385 71.498
16670.686385 71.498
16670.936385 71.498
16671.186385 71.498
16671.436385 71.498
16671.686385 71.498
16671.936385 71.498
16672.186385 71.498
16672.436385 71.498
16672.686385 71.498
16672.936385 71.498
16673.186385 71.498
16673.436385 71.498
16673.686385 71.498
16673.936385 71.498
16674.186385 71.498
16674.436385 71.498
16674.686385 71.498
16674.936385 71.498
16675.186385 71.498
16675.436385 71.498
16675.686385 71.498
16675.936385 71.498
16676.186385 71.497
16676.436385 71.497
16676.686385 71.497
16676.936385 71.497
16677.186385 71.497
16677.436385 71.497
16677.686385 71.497
16677.936385 71.497
16678.186385 71.497
16678.436385 71.497
16678.686385 71.497
16678.936385 71.497
16679.186385 71.497
16679.436385 71.497
16679.686385 71.497
16679.936385 71.497
16680.186385 71.497
16680.436385 71.497
16680.686385 71.497
16680.936385 71.497
16681.186385 71.497
16681.436385 71.497
16681.686385 71.497
16681.936385 71.497
16682.186385 71.497
16682.436385 71.497
16682.686385 71.497
16682.936385 71.497
16683.186385 71.497
16683.436385 71.496
16683.686385 71.496
16683.936385 71.496
16684.186385 71.496
16684.436385 71.496
16684.686385 71.496
16684.936385 71.496
16685.186385 71.496
16685.436385 71.496
16685.686385 71.496
16685.936385 71.496
16686.186385 71.496
16686.436385 71.496
16686.686385 71.496
16686.936385 71.496
16687.186384 71.496
16687.436384 71.496
16687.686384 71.496
16687.936384 71.496
16688.186384 71.496
16688.436384 71.496
16688.686384 71.496
16688.936384 71.496
16689.186384 71.496
16689.436384 71.496
16689.686384 71.496
16689.936384 71.496
16690.186384 71.496
16690.436384 71.496
16690.686384 71.495
16690.936384 71.495
16691.186384 71.495
16691.436384 71.495
16691.686384 71.495
16691.936384 71.495
16692.186384 71.495
16692.436384 71.495
16692.686384 71.495
16692.936384 71.495
16693.186384 71.495
16693.436384 71.495
16693.686384 71.495
16693.936384 71.495
16694.186384 71.495
16694.436384 71.495
16694.686384 71.495
16694.936384 71.495
16695.186384 71.495
16695.436384 71.495
16695.686384 71.495
16695.936384 71.495
16696.186384 71.495
16696.436384 71.495
16696.686384 71.495
16696.936384 71.495
16697.186384 71.495
16697.436384 71.495
16697.686384 71.495
16697.936384 71.495
16698.186384 71.494
16698.436384 71.494
16698.686384 71.494
16698.936384 71.494
16699.186384 71.494
16699.436384 71.494
16699.686384 71.494
16699.936384 71.494
16700.186384 71.494
16700.436384 71.494
16700.686384 71.494
16700.936384 71.494
16701.186384 71.494
16701.436384 71.494
16701.686384 71.494
16701.936384 71.494
16702.186384 71.494
16702.436384 71.494
16702.686384 71.494
16702.936384 71.494
16703.186384 71.494
16703.436384 71.494
16703.686384 71.494
16703.936384 71.494
16704.186383 71.494
16704.436383 71.494
16704.686383 71.494
16704.936383 71.494
16705.186383 71.494
16705.436383 71.494
16705.686383 71.493
16705.936383 71.493
16706.186383 71.493
16706.436383 71.493
16706.686383 71.493
16706.936383 71.493
16707.186383 71.493
16707.436383 71.493
16707.686383 71.493
16707.936383 71.493
16708.186383 71.493
16708.436383 71.493
16708.686383 71.493
16708.936383 71.493
16709.186383 71.493
16709.436383 71.493
16709.686383 71.493
16709.936383 71.493
16710.186383 71.493
16710.436383 71.493
16710.686383 71.493
16710.936383 71.493
16711.186383 71.493
16711.436383 71.493
16711.686383 71.493
16711.936383 71.493
16712.186383 71.493
16712.436383 71.493
16712.686383 71.493
16712.936383 71.493
16713.186383 71.492
16713.436383 71.492
16713.686383 71.492
16713.936383 71.492
16714.186383 71.492
16714.436383 71.492
16714.686383 71.492
16714.936383 71.492
16715.186383 71.492
16715.436383 71.492
16715.686383 71.492
16715.936383 71.492
16716.186383 71.492
16716.436383 71.492
16716.686383 71.492
16716.936383 71.492
16717.186383 71.492
16717.436383 71.492
16717.686383 71.492
16717.936383 71.492
16718.186383 71.492
16718.436383 71.492
16718.686383 71.492
16718.936383 71.492
16719.186383 71.492
16719.436383 71.492
16719.686383 71.492
16719.936383 71.492
16720.186383 71.492
16720.436383 71.492
16720.686383 71.491
16720.936382 71.491
16721.186382 71.491
16721.436382 71.491
16721.686382 71.491
16721.936382 71.491
16722.186382 71.491
16722.436382 71.491
16722.686382 71.491
16722.936382 71.491
16723.186382 71.491
16723.436382 71.491
16723.686382 71.491
16723.936382 71.491
16724.186382 71.491
16724.436382 71.491
16724.686382 71.491
16724.936382 71.491
16725.186382 71.491
16725.436382 71.491
16725.686382 71.491
16725.936382 71.491
16726.186382 71.491
16726.436382 71.491
16726.686382 71.491
16726.936382 71.491
16727.186382 71.491
16727.436382 71.491
16727.686382 71.491
16727.936382 71.491
16728.186382 71.490
16728.436382 71.490
16728.686382 71.490
16728.936382 71.490
16729.186382 71.490
16729.436382 71.490
16729.686382 71.490
16729.936382 71.490
16730.186382 71.490
16730.436382 71.490
16730.686382 71.490
16730.936382 71.490
16731.186382 71.490
16731.436382 71.490
16731.686382 71.490
16731.936382 71.490
16732.186382 71.490
16732.436382 71.490
16732.686382 71.490
16732.936382 71.490
16733.186382 71.490
16733.436382 71.490
16733.686382 71.490
16733.936382 71.490
16734.186382 71.490
16734.436382 71.490
16734.686382 71.490
16734.936382 71.490
16735.186382 71.490
16735.436382 71.490
16735.686382 71.489
16735.936382 71.489
16736.186382 71.489
16736.436382 71.489
16736.686382 71.489
16736.936382 71.489
16737.186382 71.489
16737.436382 71.489
16737.686381 71.489
16737.936381 71.489
16738.186381 71.489
16738.436381 71.489
16738.686381 71.489
16738.936381 71.489
16739.186381 71.489
16739.436381 71.489
16739.686381 71.489
16739.936381 71.489
16740.186381 71.489
16740.436381 71.489
16740.686381 71.489
16740.936381 71.489
16741.186381 71.489
16741.436381 71.489
16741.686381 71.489
16741.936381 71.489
16742.186381 71.489
16742.436381 71.489
16742.686381 71.489
16742.936381 71.489
16743.186381 71.489
16743.436381 71.488
16743.686381 71.488
16743.936381 71.488
16744.186381 71.488
16744.436381 71.488
16744.686381 71.488
16744.936381 71.488
16745.186381 71.488
16745.436381 71.488
16745.686381 71.488
16745.936381 71.488
16746.186381 71.488
16746.436381 71.488
16746.686381 71.488
16746.936381 71.488
16747.186381 71.488
16747.436381 71.488
16747.686381 71.488
16747.936381 71.488
16748.186381 71.488
16748.436381 71.488
16748.686381 71.488
16748.936381 71.488
16749.186381 71.488
16749.436381 71.488
16749.686381 71.488
16749.936381 71.488
16750.186381 71.488
16750.436381 71.488
16750.686381 71.488
16750.936381 71.488
16751.186381 71.487
16751.436381 71.487
16751.686381 71.487
16751.936381 71.487
16752.186381 71.487
16752.436381 71.487
16752.686381 71.487
16752.936381 71.487
16753.186381 71.487
16753.436381 71.487
16753.686381 71.487
16753.936381 71.487
16754.186381 71.487
16754.436380 71.487
16754.686380 71.487
16754.936380 71.487
16755.186380 71.487
16755.436380 71.487
16755.686380 71.487
16755.936380 71.487
16756.186380 71.487
16756.436380 71.487
16756.686380 71.487
16756.936380 71.487
16757.186380 71.487
16757.436380 71.487
16757.686380 71.487
16757.936380 71.487
16758.186380 71.487
16758.436380 71.487
16758.686380 71.487
16758.936380 71.486
16759.186380 71.486
16759.436380 71.486
16759.686380 71.486
16759.936380 71.486
16760.186380 71.486
16760.436380 71.486
16760.686380 71.486
16760.936380 71.486
16761.186380 71.486
16761.436380 71.486
16761.686380 71.486
16761.936380 71.486
16762.186380 71.486
16762.436380 71.486
16762.686380 71.486
16762.936380 71.486
16763.186380 71.486
16763.436380 71.486
16763.686380 71.486
16763.936380 71.486
16764.186380 71.486
16764.436380 71.486
16764.686380 71.486
16764.936380 71.486
16765.186380 71.486
16765.436380 71.486
16765.686380 71.486
16765.936380 71.486
16766.186380 71.486
16766.436380 71.486
16766.686380 71.485
16766.936380 71.485
16767.186380 71.485
16767.436380 71.485
16767.686380 71.485
16767.936380 71.485
16768.186380 71.485
16768.436380 71.485
16768.686380 71.485
16768.936380 71.485
16769.186380 71.485
16769.436380 71.485
16769.686380 71.485
16769.936380 71.485
16770.186380 71.485
16770.436380 71.485
16770.686380 71.485
16770.936380 71.485
16771.186379 71.485
16771.436379 71.485
16771.686379 71.485
16771.936379 71.485
16772.186379 71.485
16772.436379 71.485
16772.686379 71.485
16772.936379 71.485
16773.186379 71.485
16773.436379 71.485
16773.686379 71.485
16773.936379 71.485
16774.186379 71.485
16774.436379 71.484
16774.686379 71.484
16774.936379 71.484
16775.186379 71.484
16775.436379 71.484
16775.686379 71.484
16775.936379 71.484
16776.186379 71.484
16776.436379 71.484
16776.686379 71.484
16776.936379 71.484
16777.186379 71.484
16777.436379 71.484
16777.686379 71.484
16777.936379 71.484
16778.186379 71.484
16778.436379 71.484
16778.686379 71.484
16778.936379 71.484
16779.186379 71.484
16779.436379 71.484
16779.686379 71.484
16779.936379 71.484
16780.186379 71.484
16780.436379 71.484
16780.686379 71.484
16780.936379 71.484
16781.186379 71.484
16781.436379 71.484
16781.686379 71.484
16781.936379 71.484
16782.186379 71.484
16782.436379 71.483
16782.686379 71.483
16782.936379 71.483
16783.186379 71.483
16783.436379 71.483
16783.686379 71.483
16783.936379 71.483
16784.186379 71.483
16784.436379 71.483
16784.686379 71.483
16784.936379 71.483
16785.186379 71.483
16785.436379 71.483
16785.686379 71.483
16785.936379 71.483
16786.186379 71.483
16786.436379 71.483
16786.686379 71.483
16786.936379 71.483
16787.186379 71.483
16787.436379 71.483
16787.686379 71.483
16787.936378 71.483
16788.186378 71.483
16788.436378 71.483
16788.686378 71.483
16788.936378 71.483
16789.186378 71.483
16789.436378 71.483
16789.686378 71.483
16789.936378 71.483
16790.186378 71.483
16790.436378 71.482
16790.686378 71.482
16790.936378 71.482
16791.186378 71.482
16791.436378 71.482
16791.686378 71.482
16791.936378 71.482
16792.186378 71.482
16792.436378 71.482
16792.686378 71.482
16792.936378 71.482
16793.186378 71.482
16793.436378 71.482
16793.686378 71.482
16793.936378 71.482
16794.186378 71.482
16794.436378 71.482
16794.686378 71.482
16794.936378 71.482
16795.186378 71.482
16795.436378 71.482
16795.686378 71.482
16795.936378 71.482
16796.186378 71.482
16796.436378 71.482
16796.686378 71.482
16796.936378 71.482
16797.186378 71.482
16797.436378 71.482
16797.686378 71.482
16797.936378 71.482
16798.186378 71.482
16798.436378 71.481
16798.686378 71.481
16798.936378 71.481
16799.186378 71.481
16799.436378 71.481
16799.686378 71.481
16799.936378 71.481
16800.186378 71.481
16800.436378 71.481
16800.686378 71.481
16800.936378 71.481
16801.186378 71.481
16801.436378 71.481
16801.686378 71.481
16801.936378 71.481
16802.186378 71.481
16802.436378 71.481
16802.686378 71.481
16802.936378 71.481
16803.186378 71.481
16803.436378 71.481
16803.686378 71.481
16803.936378 71.481
16804.186378 71.481
16804.436378 71.481
16804.686377 71.481
16804.936377 71.481
16805.186377 71.481
16805.436377 71.481
16805.686377 71.481
16805.936377 71.481
16806.186377 71.481
16806.436377 71.481
16806.686377 71.480
16806.936377 71.480
16807.186377 71.480
16807.436377 71.480
16807.686377 71.480
16807.936377 71.480
16808.186377 71.480
16808.436377 71.480
16808.686377 71.480
16808.936377 71.480
16809.186377 71.480
16809.436377 71.480
16809.686377 71.480
16809.936377 71.480
16810.186377 71.480
16810.436377 71.480
16810.686377 71.480
16810.936377 71.480
16811.186377 71.480
16811.436377 71.480
16811.686377 71.480
16811.936377 71.480
16812.186377 71.480
16812.436377 71.480
16812.686377 71.480
16812.936377 71.480
16813.186377 71.480
16813.436377 71.480
16813.686377 71.480
16813.936377 71.480
16814.186377 71.480
16814.436377 71.480
16814.686377 71.479
16814.936377 71.479
16815.186377 71.479
16815.436377 71.479
16815.686377 71.479
16815.936377 71.479
16816.186377 71.479
16816.436377 71.479
16816.686377 71.479
16816.936377 71.479
16817.186377 71.479
16817.436377 71.479
16817.686377 71.479
16817.936377 71.479
16818.186377 71.479
16818.436377 71.479
16818.686377 71.479
16818.936377 71.479
16819.186377 71.479
16819.436377 71.479
16819.686377 71.479
16819.936377 71.479
16820.186377 71.479
16820.436377 71.479
16820.686377 71.479
16820.936377 71.479
16821.186377 71.479
16821.436376 71.479
16821.686376 71.479
16821.936376 71.479
16822.186376 71.479
16822.436376 71.479
16822.686376 71.479
16822.936376 71.478
16823.186376 71.478
16823.436376 71.478
16823.686376 71.478
16823.936376 71.478
16824.186376 71.478
16824.436376 71.478
16824.686376 71.478
16824.936376 71.478
16825.186376 71.478
16825.436376 71.478
16825.686376 71.478
16825.936376 71.478
16826.186376 71.478
16826.436376 71.478
16826.686376 71.478
16826.936376 71.478
16827.186376 71.478
16827.436376 71.478
16827.686376 71.478
16827.936376 71.478
16828.186376 71.478
16828.436376 71.478
16828.686376 71.478
16828.936376 71.478
16829.186376 71.478
16829.436376 71.478
16829.686376 71.478
16829.936376 71.478
16830.186376 71.478
16830.436376 71.478
16830.686376 71.478
16830.936376 71.478
16831.186376 71.477
16831.436376 71.477
16831.686376 71.477
16831.936376 71.477
16832.186376 71.477
16832.436376 71.477
16832.686376 71.477
16832.936376 71.477
16833.186376 71.477
16833.436376 71.477
16833.686376 71.477
16833.936376 71.477
16834.186376 71.477
16834.436376 71.477
16834.686376 71.477
16834.936376 71.477
16835.186376 71.477
16835.436376 71.477
16835.686376 71.477
16835.936376 71.477
16836.186376 71.477
16836.436376 71.477
16836.686376 71.477
16836.936376 71.477
16837.186376 71.477
16837.436376 71.477
16837.686376 71.477
16837.936376 71.477
16838.186375 71.477
16838.436375 71.477
16838.686375 71.477
16838.936375 71.477
16839.186375 71.477
16839.436375 71.476
16839.686375 71.476
16839.936375 71.476
16840.186375 71.476
16840.436375 71.476
16840.686375 71.476
16840.936375 71.476
16841.186375 71.476
16841.436375 71.476
16841.686375 71.476
16841.936375 71.476
16842.186375 71.476
16842.436375 71.476
16842.686375 71.476
16842.936375 71.476
16843.186375 71.476
16843.436375 71.476
16843.686375 71.476
16843.936375 71.476
16844.186375 71.476
16844.436375 71.476
16844.686375 71.476
16844.936375 71.476
16845.186375 71.476
16845.436375 71.476
16845.686375 71.476
16845.936375 71.476
16846.186375 71.476
16846.436375 71.476
16846.686375 71.476
16846.936375 71.476
16847.186375 71.476
16847.436375 71.476
16847.686375 71.476
16847.936375 71.475
16848.186375 71.475
16848.436375 71.475
16848.686375 71.475
16848.936375 71.475
16849.186375 71.475
16849.436375 71.475
16849.686375 71.475
16849.936375 71.475
16850.186375 71.475
16850.436375 71.475
16850.686375 71.475
16850.936375 71.475
16851.186375 71.475
16851.436375 71.475
16851.686375 71.475
16851.936375 71.475
16852.186375 71.475
16852.436375 71.475
16852.686375 71.475
16852.936375 71.475
16853.186375 71.475
16853.436375 71.475
16853.686375 71.475
16853.936375 71.475
16854.186375 71.475
16854.436375 71.475
16854.686375 71.475
16854.936375 71.475
16855.186374 71.475
16855.436374 71.475
16855.686374 71.475
16855.936374 71.475
16856.186374 71.474
16856.436374 71.474
16856.686374 71.474
16856.936374 71.474
16857.186374 71.474
16857.436374 71.474
16857.686374 71.474
16857.936374 71.474
16858.186374 71.474
16858.436374 71.474
16858.686374 71.474
16858.936374 71.474
16859.186374 71.474
16859.436374 71.474
16859.686374 71.474
16859.936374 71.474
16860.186374 71.474
16860.436374 71.474
16860.686374 71.474
16860.936374 71.474
16861.186374 71.474
16861.436374 71.474
16861.686374 71.474
16861.936374 71.474
16862.186374 71.474
